num	lesson	student	skill	cell	right	eol
1	Unidade_de_Fechamento	Aluno_30	Aspectos_Gerais_OO	cell	1	eol
1	Unidade_de_Fechamento	Aluno_30	Aspectos_Gerais_OO	cell	1	eol
1	Unidade_de_Fechamento	Aluno_30	Aspectos_Gerais_OO	cell	0	eol
1	Unidade_de_Fechamento	Aluno_30	Aspectos_Gerais_OO	cell	1	eol
1	Unidade_de_Fechamento	Aluno_30	Aspectos_Gerais_OO	cell	0	eol
1	Unidade_de_Fechamento	Aluno_33	Aspectos_Gerais_OO	cell	1	eol
1	Unidade_de_Fechamento	Aluno_33	Aspectos_Gerais_OO	cell	0	eol
1	Unidade_de_Fechamento	Aluno_33	Aspectos_Gerais_OO	cell	1	eol
1	Unidade_de_Fechamento	Aluno_33	Aspectos_Gerais_OO	cell	1	eol
1	Unidade_de_Fechamento	Aluno_33	Aspectos_Gerais_OO	cell	0	eol
1	Unidade_de_Fechamento	Aluno_33	Aspectos_Gerais_OO	cell	0	eol
1	Unidade_de_Fechamento	Aluno_33	Aspectos_Gerais_OO	cell	1	eol
1	Unidade_de_Fechamento	Aluno_41	Aspectos_Gerais_OO	cell	0	eol
1	Unidade_de_Fechamento	Aluno_41	Aspectos_Gerais_OO	cell	1	eol
1	Unidade_de_Fechamento	Aluno_41	Aspectos_Gerais_OO	cell	1	eol
1	Unidade_de_Fechamento	Aluno_41	Aspectos_Gerais_OO	cell	0	eol
1	Unidade_de_Fechamento	Aluno_41	Aspectos_Gerais_OO	cell	0	eol
1	Unidade_de_Fechamento	Aluno_41	Aspectos_Gerais_OO	cell	1	eol
1	Unidade_de_Fechamento	Aluno_41	Aspectos_Gerais_OO	cell	1	eol
1	Unidade_de_Fechamento	Aluno_42	Aspectos_Gerais_OO	cell	1	eol
1	Unidade_de_Fechamento	Aluno_42	Aspectos_Gerais_OO	cell	0	eol
1	Unidade_de_Fechamento	Aluno_42	Aspectos_Gerais_OO	cell	0	eol
